,from_to,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16
318,Portugal-Greece,1091.07198,1203.687866,430.6826490000009,93.34512799999996,97.40475299999996,146.6025689999999,109.096308,56.82688100000011,75.54675399999994,59.48835100000003,46.63264700000008,58.09926000000007,42.81949700000003,183.0076880000003,90.02856199999985,1202.258367000001
319,Portugal-Hungary,1128.908049,1918.658373000001,1843.982055000001,2121.705896,1416.495555999999,19967.083385,13332.721133,4324.000410000001,2971.170621000002,2232.712034999999,2050.524131999996,8023.295053000002,38366.88174399999,40171.452677,44560.00618100001,2476.400905999999
320,Portugal-Ireland,185.4349800000001,165.6301460000002,211.9105110000001,296.9550679999999,189.5918560000001,79.83822200000003,60.51197600000003,48.96196100000002,74.05336400000004,46.434434,35.55079800000004,78.7987259999999,37.465129,52.12635399999996,46.84079499999998,157.9151860000001
321,Portugal-Israel,41.40717399999998,54.92028200000006,69.82652800000002,50.00539500000004,97.95525700000005,38.32985800000009,42.01683500000003,67.7412450000001,41.49911800000002,71.91882799999985,47.5853060000001,44.15021200000007,38.62773700000002,85.80835299999994,52.95758900000003,74.26461400000002
322,Portugal-Italy,1332.680445,4033.314368999999,4945.379368999994,4814.805975000003,3811.515871999999,2957.883202999998,2191.105182000001,5536.764610999999,10389.160853,10688.15206800002,9785.189251000002,7762.642646000007,6962.167526999995,11176.180219,11210.72382199999,2096.275746999999
323,Portugal-Netherlands,2047.398123000001,2832.751559000001,3466.614423000003,2666.013209000001,2197.510876,1794.893974,1470.891663999999,1491.219266,1662.766863999999,1643.348906,1785.252841999999,1991.493054000001,2008.28629,1887.872375999998,2107.925117999999,2764.637948999999
324,Portugal-New York (USA),8789.652587000006,7752.374571000001,7278.198634999992,7203.563371000002,3105.566323999999,1740.015918,2085.469045000001,1643.771722,1250.694110000001,815.9976929999998,831.1646670000003,359.9413929999999,668.9983470000001,982.021076,957.6239029999996,9171.161904
325,Portugal-Poland,2647.459805000003,1834.747935999998,1874.928120000001,1833.213217999999,1556.468736000001,1135.988507000001,991.0453950000004,717.6404369999998,643.4553629999995,920.58542,792.5544079999993,860.8378490000007,839.7516370000004,224.1215940000002,243.4395529999998,2415.441547
326,Portugal-Slovakia,419.0553180000006,210.5437019999999,354.3663069999998,368.0881470000003,255.711025,143.934501,145.3360639999999,159.8668410000001,163.174929,108.56194,72.48722700000006,142.3917319999997,96.379602,145.5264580000001,67.45699200000003,291.593203
327,Portugal-Slovenia,1922.361773000001,1771.039669000001,2500.922700000003,2253.025249000003,2115.723553999998,1285.253567,1064.113601,844.7940049999995,1208.660792,449.8830320000001,634.8763319999998,694.4481249999993,2450.715829999999,2115.939545000002,1421.157243999999,1543.260856000001
328,Portugal-Spain,4263.503315999998,4270.605098999994,4671.950776000004,4412.076060999998,3513.636183000002,2746.163899999997,2572.141513999999,2891.297586000001,3205.640557000002,3443.906895000001,2154.922313999997,2122.822753,2177.894817999998,2667.724880000001,3241.105168999999,4791.326780999997
329,Portugal-Sweden,516413.8625269998,742845.340844,736878.0651329999,756948.1253669992,678726.0567779996,510789.5596569997,432052.288212,496283.6875970006,611737.1216900003,437496.599807,512776.0463590006,517512.2584189998,432361.5915839997,534808.159221001,555462.11863,650873.36747
330,Portugal-Switzerland,4322.040909000004,5093.565504999998,3491.316042000001,3477.581044999999,6427.004725999995,4920.779651999997,24617.19518100001,38220.99951100002,6009.959288999994,6496.890580999999,6660.853988,13813.68084700001,42458.02145000002,39239.99100599995,34588.91663899994,4078.087080000001
331,Portugal-United Kingdom,186643.5324390001,215494.8409980001,216350.5273849996,219717.4675079998,202619.8441850001,129985.763537,70211.30625000002,98294.84016000004,69847.3209059999,38438.22611600001,47158.15712500003,38494.45328899999,18901.47831800001,19337.81563399998,17277.85595200002,214751.7993390001
332,Slovakia-Austria,1.944590999999999,3.742596000000003,2.594794,2.055088999999998,0.8569119999999986,12.769169,603.7597940000005,88.62626900000001,1856.228364000001,4317.653083000004,4625.973789000001,5228.222595000002,5091.132287999999,4933.410924000003,5145.788263000005,2.737390999999999
333,Slovakia-Belgium,3105.028038000003,1673.891321,1873.758742,3804.184215999999,3394.772856000008,1843.228510999998,5999.985777000006,2085.629486999999,1146.777389999999,1432.989861999999,2024.751652999999,1002.576804,1969.946644999998,2515.014079,1588.250987999995,2252.077414000002
334,Slovakia-Croatia,2901.319630999999,2590.880623999999,3559.935834999999,1899.377745000001,1743.245999999999,7339.363007000001,1312.082504999998,1002.967550999999,920.3407030000008,111.8674830000001,239.8483430000002,914.8790099999997,634.724327,669.8715139999999,882.6798679999999,1955.557165999999
335,Slovakia-Denmark,7828.470955999987,8415.923023000003,10195.282267,10177.23048599999,9196.894643,31675.276451,9298.138859999995,15136.11735099999,7330.928644999996,4469.362014,6176.089505999997,6508.406847000002,8947.691087000005,7379.843624000004,6091.208478999994,9719.325379000002
336,Slovakia-France,878.7113519999988,2553.759721999999,1469.285126,1463.142038000001,1471.850061999999,4044.649199999998,616.9568739999997,429.4101449999999,74.33363599999988,285.769559,76.97922099999943,0.0,2.97261,0.453506,0.0,1671.295114000002
337,Slovakia-Greece,2237.267665,2800.651729,607.6317129999992,457.8663530000005,55.63065000000005,295.2786010000002,214.0176129999997,206.6465379999999,76.87393000000004,164.5311199999998,103.283357,114.446367,92.43065699999995,105.983685,405.8357399999997,1965.361877000002
338,Slovakia-Hungary,9225.408217000002,14303.07854199999,10351.99930700001,15275.539736,8925.46158200001,44945.68717899998,4997.998105999997,9542.176369000004,8476.712441999993,8320.591832000002,8291.123624999998,6728.940043999994,9756.496899999996,11268.980304,11565.584548,7945.871551999997
339,Slovakia-Ireland,67.3866030000001,129.364309,20.168586,67.93738900000002,172.505291,110.136437,45.88950000000003,14.53000200000001,36.39069100000003,23.083046,16.14000800000002,39.275802,75.07335199999997,14.71656800000001,11.03033000000001,164.3416740000003
340,Slovakia-Israel,120.319669,124.026436,38.18765600000004,225.0370870000001,202.4436410000003,104.5102459999999,149.019841,458.3450609999998,64.18804900000013,62.70933300000006,34.03088000000002,83.25697899999972,80.92473299999983,91.65049700000006,69.02539100000001,118.6702319999999
341,Slovakia-Italy,334.5270750000004,853.0202980000005,3432.823078999998,571.801138000001,84.182247,45.61108399999999,720.6341749999998,80.71665999999995,12.828887,11.18918,7.528016999999999,10.038855,0.4027270000000001,2.524275,2.317231,535.7751230000005
342,Slovakia-Luxembourg,13.07062400000001,0.0,0.5993659999999998,6.348969,11.29730900000001,21.43378699999999,13.681295,14.63925300000001,68.48991900000004,16.57910700000001,30.51029999999999,0.0,0.0,0.0,0.0,0.0
343,Slovakia-Netherlands,6901.240967000005,8169.959517000002,6978.473934,6655.078925000006,5729.619094999992,28279.879215,2023.434045,2220.435398999999,2826.471775,2326.058412000003,2821.272919000002,4017.660784000003,3946.121281,2809.909747000001,2826.784292000003,10829.658724
344,Slovakia-New York (USA),8980.977064000002,8178.622112999995,5665.311883000001,6731.776407000008,1808.593542999999,8875.667603000002,3117.800359,2065.683284999999,1007.74534,666.3741459999998,969.484632000001,1234.477868,876.2217610000002,820.2322949999998,831.1882239999992,9728.140434
345,Slovakia-Poland,5.252562999999999,0.039306,6.461029,6.321856,0.0,0.0,0.002362,0.0,0.0,0.031715,0.16279,0.005061,0.091095,0.0,0.0,0.002249
346,Slovakia-Portugal,338.3355080000005,438.428673000001,408.1350269999997,402.4699030000001,430.3105139999995,8976.927300999998,313.0102910000002,297.2743040000001,632.090784,211.2066620000001,204.5379189999999,166.61449,199.9194309999999,318.4378350000003,613.1330880000007,309.83473
347,Slovakia-Slovenia,3918.160381999997,3398.312173999999,3092.642760999997,3867.637509999993,2014.006699999998,6354.702502999999,917.7245380000004,1837.504512,1147.769361999999,1461.438388999999,2040.563109999998,1869.779578,3464.571607999995,4307.736299,4191.898309999996,2686.185489
348,Slovakia-Spain,1466.418513999999,3582.997348999998,2197.240060000001,1402.171586000003,636.0080290000004,6928.419550999994,388.666475,53.80826500000004,69.55998500000008,134.1888959999999,121.3471310000001,208.672762,138.2303470000002,278.0161649999998,259.6652690000005,3173.891816000001
349,Slovakia-Sweden,9341.524424999994,6927.669152999983,8341.862948000005,11134.418928,10744.599219,30996.49037899998,6616.367733000004,3658.150550000001,4817.070524999994,2732.709836000001,8739.490709999993,5893.075280999995,1777.431800000001,2122.984488999999,1947.037237999999,7130.256519000006
350,Slovakia-Switzerland,2981.016155,2184.484225,2683.443375000001,1174.923544999999,2243.361263999999,2759.797109000001,1358.250088000001,1644.215311,1617.862702000001,3192.220805000001,1529.508528999998,864.8129910000002,1321.997111,2234.426530000001,1864.495355,3706.523449000001
351,Slovakia-United Kingdom,2368.861475000003,3487.981131,1874.309051999998,1644.582569999998,1245.725915,2997.592691999998,1366.972612,2165.789672000001,1002.854428,1449.189645000001,910.5068740000002,826.061844,1353.574069999999,929.0913050000012,900.6245000000004,2162.678454999999
352,Slovenia-Austria,5178.738330000004,5583.650267000003,5156.627582000001,4637.982310000004,4475.410517999996,245229.3332660001,417458.7900590001,534375.3186389998,934614.5194759992,985470.5047790008,1202940.133821001,1296825.602763999,1341688.559297001,1502804.280551,1539400.651776999,5304.391204000004
353,Slovenia-Belgium,2677.505521000001,2610.604766999998,1150.989269000001,3741.863674000007,1093.920368,1228.272239,439.9987100000002,442.940546,1017.448624000001,604.3650740000003,636.6317519999999,1656.654925999997,2795.231074999999,1247.486240000001,1219.210796000001,4552.273489000004
354,Slovenia-Croatia,30178.664973,16482.89687700001,27718.26824499998,20782.97502599999,18543.33507500002,14911.29894400001,16366.68292699999,14890.46649999999,7419.446063000009,2088.928961999999,2634.869803000001,2304.355269999998,8005.602102000003,7790.566581,7950.775537,20833.05931900001
355,Slovenia-Czech Republic,16528.71843699999,15609.95404600001,15085.64611600001,13222.175541,8656.001129000004,7876.018549000009,818.1449930000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13803.66881799998
356,Slovenia-Denmark,520937.183435,1621499.042534,1684953.202034,1713419.751791002,1684056.981506999,1497007.770775,935421.567371999,823198.2325359986,419463.4964060002,128526.297235,112932.792274,157761.6089509999,136847.038525,131900.047389,137823.3745439998,1202739.864712
357,Slovenia-France,1782.262355000001,1165.038724000001,1445.145995999999,1288.452172,2067.312533999999,1200.275925000001,778.5078400000006,626.8213629999998,376.910985,316.7306659999997,87.51891199999973,0.00523,0.21874,0.699911,0.0,1670.580240000001
358,Slovenia-Greece,5279.961097000008,6789.83259999999,2418.559007,195.225237,337.3874340000002,162.794463,375.431843,188.27982,91.050667,117.247144,131.9784980000001,199.5219190000001,297.8791860000002,446.4592839999997,391.1911420000001,5159.521920999993
359,Slovenia-Hungary,593037.885462001,317918.1236179997,331169.0487359994,338290.905325,378450.3736940002,348049.5878330002,220509.5354839998,211743.0306389999,188519.951818,155776.3304019998,198505.384198,228211.7765680001,265052.3713899999,250186.6299469999,268897.331939,525198.8520449995
360,Slovenia-Ireland,497.5897530000001,106.521935,52.94560499999998,125.6780619999996,261.0314530000001,165.1555119999998,132.8747650000002,1076.049863999999,229.8002640000006,49.00313300000008,124.8994969999999,33.66475200000001,80.66859600000001,102.7704549999999,133.7999909999999,264.3915559999997
361,Slovenia-Israel,146.2845259999999,190.6765619999999,168.7122979999999,252.1127260000002,176.8269390000002,200.9677930000003,137.6553810000002,97.888838,83.40766300000001,76.08725200000003,89.98795700000001,167.5532580000001,197.07821,123.4389290000001,99.21010300000016,207.4810689999999
362,Slovenia-Italy,394.2631259999995,3002.243586999998,3265.494070000004,1202.102086,250.760801,177.2744120000003,558.1116399999999,1444.718366999998,165.5601450000005,5.604793999999998,333.0750679999999,2653.638277000001,2966.028742,2323.056295,2468.424243000001,605.4330749999998
363,Slovenia-Luxembourg,65.34675599999996,0.0,7.236627,37.14135999999994,64.70481400000003,70.20680699999998,106.6090740000002,58.264302,188.2736460000006,37.740692,30.35976399999999,0.086821,0.015913,1.160613,1.164324,0.0
364,Slovenia-Netherlands,19969.34321099998,17000.03475000001,17531.06716400002,18075.04693099999,15397.02823600001,9837.925923000006,9323.001617999998,7203.381122999996,8479.540140000001,8066.936855000003,9187.080317999997,13421.46083799998,11952.52203,14767.17178299999,14071.90567499999,18455.32863700003
365,Slovenia-New York (USA),31311.65506200003,22335.16861399999,23252.58900700004,23239.660137,6695.578772999996,5081.689976000001,5424.306244000001,4380.179033000003,3231.775490999998,1637.934741,1229.820230999999,2451.277621999996,4234.027219000003,2728.351294000001,3859.587476,25378.64302900001
366,Slovenia-Poland,27263.120983,20958.118616,27737.86164100002,26142.316048,19766.51994000001,13497.542182,6871.664778999999,1357.089361,95.35130300000009,288.2978929999999,653.1942080000001,1741.861371,987.5086229999996,0.0,0.0,21883.14180600001
367,Slovenia-Portugal,3027.338914999996,2481.721842999999,3106.988532000002,2100.847856,2342.298943999998,1506.395181999999,1472.985381,1290.054878999998,947.3714759999996,551.3931459999998,726.2490949999993,858.2456430000002,943.405873,1096.175728,962.2625910000012,2594.967592000002
368,Slovenia-Slovakia,6332.829614999998,4328.288027000001,4052.857724,3657.971674000006,3240.952396000001,2590.840830999997,1245.894935999999,2327.326495999999,1536.963355,1996.323260999998,2044.911745000001,1983.915895,2391.368951000001,2804.585881999999,2490.376642000002,3705.750713000002
369,Slovenia-Spain,3882.762918999998,2400.214578999998,1650.235328000001,2829.306715999998,2049.461311,1720.777961,644.8446579999999,198.4913580000001,394.681468,321.6106330000001,473.3112409999999,480.7423630000004,540.1127990000001,523.1662059999995,547.6078509999996,2420.217330999998
370,Slovenia-Sweden,1228219.186397,97122.57954399988,166793.1699899998,160638.0577680001,140463.9903940001,87644.39906900008,62828.27643899995,56088.64572999997,41465.301654,31288.868406,70305.81717200002,75967.91416800003,78782.617065,86983.44495499998,84685.79192599996,370819.2224299999
371,Slovenia-Switzerland,7213.657335999997,18234.779326,17595.16181300002,27927.47161399999,32811.58549499998,20290.20591200003,75918.25486199999,104380.9089669999,15128.75987200001,17400.14777800001,14198.22764000001,35353.51934299999,138480.873501,159177.2354389998,136395.8992749999,16143.626525
372,Slovenia-United Kingdom,13236.16059999999,9797.538423999997,11076.462883,7958.083483999993,6845.675413999998,5715.359238999998,4687.180269999999,4180.475761999995,4051.371423000001,2409.451526,2097.120619000003,2831.331106,2802.289160999999,2743.986511999999,2765.047934000002,9992.333088999989
373,Spain-Austria,2952.557282000002,3146.601778,2890.138490999999,3660.244609999995,2700.168301999996,3826.732279999997,7942.928861,3727.260807999999,11192.863698,21614.13401699998,28077.64486599999,30434.46685399999,27748.59203199998,28382.26611499997,30075.308112,3176.028502999997
374,Spain-Belgium,2783.840590000002,3005.033720000004,3121.481921,4093.755196999998,3080.943725,3719.501678999997,2070.722178000002,2070.435687999999,1271.313622999997,1102.038727,1754.608370000001,1784.498946999999,1821.934529,1474.066638000001,1602.423116000001,3710.105381
375,Spain-Croatia,1730.037958000001,1752.701748000001,1716.053792999998,1329.066331,2138.522629000001,3179.815687000003,1459.826403999999,1490.517312999998,1411.179455999999,902.2533210000006,2898.861827999999,1206.236105999998,929.6641889999996,1280.797855,1181.407673,1544.462735
376,Spain-Czech Republic,7855.031467000003,19878.50959399997,10171.50328899999,8270.454518999999,4192.146510999992,5359.637405,3770.071257000001,2202.719107,1839.743869,1677.201657000001,2304.421640999998,1192.217362999999,1376.340919,1426.891537,1244.433661000001,8492.91147900001
377,Spain-Denmark,39583.27400599999,172050.6231560002,160827.4214499998,141520.64829,146950.7066639999,182777.249766,123503.386583,134865.584098,203246.1734619999,198545.8818450001,256632.9366159999,133530.0243550001,183868.5038509997,172609.6675180001,247607.3866070001,117119.7917119999
378,Spain-France,35893.673929,22910.52176,19953.75939599997,17523.61944900002,12440.681124,10671.78996100001,10657.12702600001,12901.255817,17772.816074,9416.651534000004,5885.769614000002,4784.372260999995,15674.80501099999,9322.468627000007,9020.391327999992,33212.22136099998
379,Spain-Greece,6831.529491999998,6368.476256000001,3207.655833000001,2397.791732999998,757.2303829999996,1195.616774,633.1253999999997,3917.033910000001,2539.244758,2998.653658000002,4974.943745000005,2837.724366000003,2885.787377000004,834.2966889999999,658.0477159999995,3907.503834999998
380,Spain-Hungary,4706.582307999998,7674.11117500001,4559.232162999997,3944.76836,15290.88215799999,17776.54931899999,3546.579677000002,6597.327153000002,6014.432200999993,5981.013905000002,4849.679868000005,5824.833981000004,8682.807964000005,12306.73582899999,14585.311942,8203.769127999994
381,Spain-Ireland,438.551821,488.4759050000002,1839.076514,443.0602680000005,434.8645150000004,399.0329999999998,221.4264039999997,202.2113600000001,192.2041629999998,303.5543260000001,504.6690560000001,201.74463,253.3536900000002,376.912781,480.064201,428.7788730000004
382,Spain-Israel,622.4960560000002,768.2707210000013,770.9077339999998,1092.587758999999,2208.052937000001,2675.777874,1376.325348000001,802.8169519999996,1434.285717999999,654.7103859999994,1055.004348,1012.170747,1208.564688000001,641.3087140000002,735.0086259999995,533.2305479999997
383,Spain-Italy,49429.27787500005,48013.42689700003,24097.70778700002,23277.86995600002,15304.10596299999,19141.44863200001,10613.97689400001,21013.06392500003,10949.66896900002,10779.48149100001,8773.524903999996,9176.842894999989,6701.031783000005,8207.966732999997,7386.786886999996,57952.02348400008
384,Spain-Luxembourg,79.64220200000005,0.0,18.24547,351.2387219999995,97.02885500000002,142.3837149999999,141.124567,141.33062,255.5813570000002,220.1858460000001,53.145289,0.166332,0.2082229999999999,2.429921,2.28074,0.0
385,Spain-Netherlands,23511.755214,15669.49750300001,9725.143416999988,7257.457994999994,9103.506696000006,7250.996138000002,11898.666589,5160.577660000004,13667.08194,39122.43576699998,27429.770406,13144.09831399999,11057.5291,11991.28010699999,12105.720633,18470.344073
386,Spain-New York (USA),120165.18491,69508.41826799996,59219.03821599997,71085.87565599992,30119.13048900002,21145.650842,18784.61642600002,26603.55286500001,8526.554538,4627.649758,2698.085669000001,2693.859885000002,3616.634498999998,4125.090124999994,4037.453797999997,110632.7146739999
387,Spain-Poland,9191.95678699999,19432.38088499999,11879.69915899997,10243.263547,6987.256306999997,5510.676464999995,3635.186707000001,466.2992519999999,5.641573999999999,270.1172490000001,500.4342069999997,499.1928129999994,637.8883479999995,0.0,0.0,14666.88096600001
388,Spain-Portugal,11897.641497,11029.380319,13551.207116,11340.767836,11939.17267200001,9598.287203000016,7830.261633,9925.257567999994,9867.186133999992,7677.042855000012,5705.927904000004,5656.610043000007,6996.267762999995,8648.513503000006,9422.902310000009,12406.14354699999
389,Spain-Slovakia,3417.929164000001,6135.724065999993,5102.58023,3669.854121,1141.78309,2383.138331999999,1236.389495,1074.611817000001,598.2055079999996,537.9832139999995,430.2358289999992,407.7227359999999,683.25478,523.9175849999999,495.9503980000001,4035.000236
390,Spain-Slovenia,2163.262306000001,2688.937787000003,3252.697407999998,3312.473110000004,3491.718144999999,2814.925634999999,3056.140784000003,2886.924543999997,2739.078933,1818.337358,1770.299593,3203.380278999997,2434.237034999998,3530.112570999997,3517.617645999994,2442.852326999996
391,Spain-Sweden,89472.56701100005,15694.64521500002,41882.13915899996,41860.263274,50858.28454299998,42652.38735899999,36614.61871199998,31485.98789199999,25265.53669999995,6039.820401999996,7011.354386000009,8812.185540999997,4445.162869000001,8044.380348000006,7073.170196000006,51586.58687299996
392,Spain-Switzerland,30768.05355200003,23222.92954400001,23150.584689,18081.78027299999,12957.68514199999,21831.74495599998,38828.74833500001,48042.52101400003,41717.03419099995,37560.21614999999,41436.81944400006,40661.87576400003,36611.78585900003,58418.38965700002,71922.02095399998,29050.78032199996
393,Spain-United Kingdom,95917.84122899995,66737.38782400006,65000.86411099995,39365.54400700008,39823.38269299997,41552.40512499995,40079.546995,61354.39993099999,31759.05244500002,48302.68589099999,31456.04265699998,22393.45321500002,12532.66721500003,9116.768884999992,9867.497073999994,70816.33034600002
394,Sweden-Austria,26928.91479000002,44287.96881200004,42892.15664500001,49818.99718399995,46186.83866499996,42693.73865100007,59143.30516599993,21115.40804900002,18162.39027999999,27789.35153999997,32189.566855,35725.59293799999,26928.19756299999,37844.03786000003,38046.537623,36142.21866299999
395,Sweden-Belgium,22767.79562199998,17794.76064799998,22972.46438999999,23140.75068800002,25195.49220499999,27476.60352,18754.07192400002,11270.06803200001,12783.26557799998,13583.79809299999,19432.17777400002,20745.586966,20996.23380900003,25470.78498600001,26802.30902299999,21531.69131400003
396,Sweden-Croatia,17524.89576400001,12709.08746300001,14683.39631299999,12869.086028,16156.075742,8732.451519999997,7437.147453000001,8636.986626,5072.273145000003,2746.574567000002,1899.433748999999,3577.305006000001,7082.65618599999,5667.682543000003,5718.208023999999,15616.02995400001
397,Sweden-Czech Republic,40833.09237500002,40635.89236999995,66591.105458,61129.17897800005,37945.08319799994,33644.88508500002,19294.41107499996,21021.98041300003,25256.30830900001,19846.00359400001,22315.58442900001,23767.58064799996,19778.829433,23331.350178,23672.57060699999,40583.44423600001
398,Sweden-Denmark,398946.5932910001,219761.944243,307949.462986,395094.9483530003,328254.1154060002,347865.4641570003,421127.1419929995,413903.634178,244650.2335930001,182180.613198,242281.8258849997,233123.6081389997,208339.9862239998,251716.902992,256019.6578759996,293975.6503930002
399,Sweden-France,30316.62258900001,35972.17604199998,48443.91808899999,45123.42825200005,66789.97058799995,29205.32516299998,40092.19824699998,22499.64220400001,21838.32975900001,24787.600388,24116.59974200001,23853.388941,23126.45906799999,28349.35694,33838.58915799999,36131.03449200001
400,Sweden-Greece,20081.25187899997,21418.38902499998,4834.519756999995,2159.402931999998,1165.353553,1155.625375,1892.060775,1745.452118999998,1300.874347,816.1959060000002,1756.754741,778.5266779999986,1007.457176,1716.764070999999,1580.018280999999,18771.98749700001
401,Sweden-Hungary,37818.999473,39580.64755000002,40631.16488900002,42328.36496399999,36740.39502299997,57413.18263400005,39541.83933500002,34401.55552899997,35094.68439800006,19933.46041399999,18773.62050399999,36351.17258699999,118480.4050820001,124395.721655,120605.2855179999,41596.22104000004
402,Sweden-Ireland,14905.964339,11684.33475699998,16603.11460499999,2712.550432999998,2326.843907000003,1184.467752999999,24220.55826699999,21420.28953200001,23236.77102499999,19961.93559400001,30581.387666,29838.29151799999,26531.75527000001,27222.40561300002,26661.33535500002,13131.976636
403,Sweden-Israel,2232.606882000001,4592.843385000005,2786.652377999999,2643.591898000001,3427.635934999998,3176.922131000004,53655.39066600001,3752.653290000001,3258.478660999996,2360.593134,3275.143699000004,4384.386268,2473.590647000003,2624.225097999997,3293.700464000001,4508.949029999998
404,Sweden-Italy,30416.48745999999,32348.51213099996,29988.99037300002,10174.74187799999,4725.095718000004,3743.756625999996,3932.918972000002,3480.305967999996,3792.681275999998,2299.740114,3019.219350999997,2827.648459999999,2027.473477000001,2579.05532,2642.353836999998,31417.64207600003
405,Sweden-Luxembourg,372.4271180000002,0.0,123.688941,302.0598549999998,315.2172070000001,422.8482859999997,348.6524200000003,39258.530121,87545.673013,63977.274818,40580.40446899999,0.207268,0.275703,0.086875,0.0895739999999999,0.0
406,Sweden-Netherlands,115470.6467610001,153452.9076079999,138888.473034,109183.457598,158222.7969499999,742738.6213300002,86775.04888999993,99100.43602100012,111855.86718,87328.05158199994,113009.4701929999,113654.2009180001,125439.9404429998,115152.1934109999,121478.7622350002,117078.6293060001
407,Sweden-New York (USA),380434.9028769998,270074.0805840002,330245.9829539999,395064.1941770001,111868.6699540001,77071.740685,79440.01765300005,53495.46298500001,36188.85541700001,19294.99362499998,23975.103335,18935.430984,23974.16150199999,32372.33922100002,35281.52971500001,308133.270919
408,Sweden-Poland,68100.57315400007,56008.90016500001,79702.91957699995,81791.02762099991,58469.26951200003,37754.11647200004,25840.31826899998,20083.36915499999,15029.63050700001,21614.19750200002,29653.993945,28833.12218800005,35847.461271,9801.59020799999,13399.360981,60920.46351300001
409,Sweden-Portugal,21824.68608400001,477793.219963,552476.6264039999,477349.699212,520925.42237,333690.4969889998,440230.0790540001,488251.63335,478643.6381760003,332492.8547569992,295940.8970610003,270098.8272790001,237989.0582969999,249458.0891490002,263310.0718100001,319580.366957
410,Sweden-Slovakia,18635.03533600001,12713.18977399999,17256.05486799999,16928.41838900003,13680.60433099999,9981.97910299999,9289.282657999996,11368.78135399999,8236.102387000003,6720.720367999998,8453.544090000003,8973.367177999999,7522.606325999999,7411.804680000001,6685.456277999997,14306.72768899999
411,Sweden-Slovenia,53339.42070899995,46851.97027100004,22693.22322599999,31595.77029299998,22821.27651200005,13810.25343200001,10074.31564,13204.446716,10342.95715200001,11337.52953400001,10157.58041999999,12357.92146700001,14311.90499700001,17945.687177,18465.43165900001,43772.83997299999
412,Sweden-Spain,49497.79663899998,48102.40135599998,41624.95448200004,51113.93035300003,29051.68874000002,27083.55381700002,24815.44481200001,19485.149613,15780.47863099997,12279.343,8904.591449999993,10580.184325,9496.75681500002,11884.05771,13264.79438699997,36408.85203800001
413,Sweden-Switzerland,53434.85681400005,60477.73359699998,56053.11930900003,64544.41162599996,48608.21033100005,54009.97379799998,73393.91318199995,93158.327914,88296.49544900013,101077.7723349999,94299.79155600004,101741.2477070001,117022.8991169998,130950.3449729999,128463.8224289999,56468.67316299997
414,Sweden-United Kingdom,280299.8736539998,235426.5508910001,250839.1162089999,229828.0063179996,226310.9262420001,152578.0234710001,115989.413967,138096.6257829998,130523.5276069999,89904.16004900004,111309.474016,108001.114493,36073.73516300001,41021.67826500003,40880.808311,264898.5540820001
415,Switzerland-Austria,34980.07422999999,108766.7062509999,78990.1301170001,85592.14432500004,92161.73625100004,464267.5879539998,58779.464064,40840.84853100005,2103336.105576998,2814040.228018999,1352194.115342,963264.9817539996,181565.7544359998,1015769.783115,1121350.262605998,69271.88442200002
416,Switzerland-Belgium,2752.059189999999,18902.72535699998,9919.580955000005,14848.76752600002,1900.808322000002,49728.61759400002,3607.722865000001,7819.834684999988,2292.451512000001,3244.326152000001,2812.205004000002,13075.507746,15107.98685499998,4604.890991999999,3894.005967000002,5775.555138999996
417,Switzerland-Croatia,555190.9978929999,1065.785792000001,1447.420838000001,2113.968245000001,866.8333879999993,110681.399418,1514.568000999999,1562.522075999998,584.8001199999992,319.4905990000002,659.2355370000006,1308.825722999999,1422.024031000001,2432.977343999999,1742.037376000001,153715.6178310001
418,Switzerland-Czech Republic,22167.71392100001,14195.672035,8581.315520999984,6510.246416999998,6026.353561000005,35728.51217999998,13207.222474,4199.031577000002,5813.108179000003,10905.163261,3354.047123999995,2292.352769,3148.179686,4577.285109000002,4397.403538000001,24350.71065500001
419,Switzerland-Denmark,40403.83125799996,105111.913323,111897.156828,98256.59879799988,102323.817876,1271393.429556001,1448098.858614999,1296055.753589,1935377.965995999,794476.4429170011,615187.379439,1156777.141656999,284494.1037500002,193278.209477,173784.092116,42683.14428499998
420,Switzerland-France,182271.2792100004,58937.90539899999,128254.9190460001,128679.9837899999,78783.89558900007,1319373.2378,426540.1252859998,606864.275872,1103768.781646999,582747.877712999,49341.78900799995,30754.87294399999,22872.03086199996,82890.59026299987,88714.51537899996,99172.08734799991
421,Switzerland-Greece,10544.074795,8219.823545000005,3374.610064000003,1942.475305,1430.932593,3814.369175999999,3258.118844000001,1106.819725,2895.003960999999,2706.973346999999,3559.246949000003,1671.064504999999,2161.752232000001,8283.160707999994,8959.163158000005,10902.02629300001
422,Switzerland-Hungary,1024993.108386,13172.14932999999,5668.652918000008,6782.945330000004,6496.557575000003,66776.00707300004,9965.515795999996,17798.59061699999,12997.10359300001,23631.38271800002,15939.31880999999,25837.78640299999,14762.549356,21789.97406100002,20871.534762,321043.852567
423,Switzerland-Ireland,845.2784259999999,492.9442780000001,599.2895800000009,652.7255389999996,343.3502039999997,1773.379605,674.423671000001,567.7753200000005,349.5690430000001,548.4987370000006,825.9460040000001,886.8216520000011,900.4143660000002,1448.977328000001,1437.206276000001,563.7220090000003
